credit_card,stud_loan,medical_exp,employment,income,marital_status,auto_insurance,children,age,gender,housing,health_status,work_hours,social_security
1,1,5,49.8,51018,2,122,0,25,1,5,2,43,5
0,1,5,47.0,138360,2,0,0,31,1,5,1,45,5
0,5,5,0.0,21200,4,79,0,52,2,1,4,0,5
0,1,1,49.6,65806,1,180,2,28,1,1,2,45,5
0,5,1,0.0,17000,1,85,2,32,1,5,2,0,5
1,1,5,43.0,14735,2,600,0,26,1,5,1,40,5
0,5,5,0.0,16820,3,45,0,76,2,1,4,0,1
0,1,5,52.0,86500,2,100,0,32,1,5,3,45,5
0,5,5,7.0,16871,2,0,0,28,1,8,1,40,5
0,5,5,40.0,32328,1,70,1,50,1,1,2,40,5
1,1,5,47.0,102320,1,1000,0,48,1,1,2,50,5
0,5,5,51.0,150530,1,1500,1,34,1,1,2,40,5
0,1,1,50.0,39720,1,60,0,26,1,5,3,40,5
1,5,5,51.0,86078,1,2200,0,54,1,1,2,60,5
1,1,5,50.0,95916,1,6000,0,63,1,1,3,40,5
0,5,5,46.6,127200,5,300,0,49,2,5,1,35,5
0,5,5,48.0,13200,2,0,0,22,1,5,4,32,5
0,5,5,0.0,8504,2,0,0,28,1,5,3,0,1
0,5,5,52.0,261740,1,1200,2,47,1,1,1,40,5
1,5,5,50.0,35180,2,123,0,32,1,5,2,50,5
0,5,5,0.0,40920,5,100,1,68,2,5,4,0,5
0,5,5,0.0,16449,3,0,0,85,2,5,2,0,1
0,1,5,35.0,15500,1,180,1,31,1,5,4,37,5
1,5,5,0.0,12036,3,0,0,80,2,8,5,0,1
0,5,5,51.4,101190,1,40,3,36,1,1,2,55,5
0,5,5,0.0,8304,2,0,0,48,2,5,3,0,5
0,1,5,44.6,133010,4,636,1,42,2,1,1,50,5
0,5,5,30.3,75160,1,999999,0,75,1,1,1,40,1
1,5,5,50.0,132608,1,2100,0,53,1,1,3,46,5
0,5,5,50.0,35000,1,110,2,34,1,5,3,25,5
1,1,5,50.0,61000,1,320,2,36,1,1,1,64,5
0,5,5,52.0,242000,1,5000,0,62,1,1,1,25,5
1,1,1,51.4,120604,1,160,1,36,1,1,2,50,5
0,1,5,40.0,91400,4,130,2,46,1,1,3,45,5
0,5,5,0.0,21227,4,36,1,41,2,5,2,0,5
1,5,5,47.0,38000,4,85,2,33,2,5,3,40,5
0,1,5,13.4,22352,1,0,1,38,1,5,2,25,1
0,5,5,0.0,34342,1,0,1,24,1,5,2,0,5
0,1,5,48.8,72010,1,160,2,34,1,1,2,50,5
0,5,5,52.0,53000,2,200,0,31,1,5,1,40,5
0,5,5,52.0,26000,1,0,4,48,1,1,3,35,5
0,5,5,52.0,48688,1,600,1,41,1,5,2,40,1
0,5,5,0.0,15000,4,250,0,51,2,5,1,0,5
0,1,5,52.0,105620,1,20,0,29,1,5,2,40,5
0,5,5,45.8,22000,3,44,0,50,2,5,2,40,1
1,5,5,47.0,11002,2,500,0,20,1,5,3,24,5
0,5,5,50.0,105000,2,400,1,23,2,1,1,40,5
0,5,5,47.0,58960,1,400,3,69,1,1,4,40,5
0,5,1,48.6,47000,2,850,0,26,1,5,1,33,5
0,5,5,52.0,104000,4,63,1,41,2,1,1,30,5
0,1,5,44.7,68480,1,3600,0,59,1,1,3,42,5
1,5,5,49.0,50500,1,75,2,38,1,5,2,40,5
0,5,5,51.0,70050,1,1200,0,25,1,5,2,50,5
1,5,5,50.2,170000,1,162,3,43,1,1,2,40,5
0,5,5,0.0,16328,3,0,0,85,2,1,4,0,1
0,5,5,51.0,73618,2,186,1,50,2,5,3,40,5
0,1,5,51.0,12800,3,520,0,48,2,5,1,52,5
0,5,5,44.7,18012,2,1166,0,23,1,5,2,34,5
1,1,5,49.0,38400,3,0,0,57,2,5,4,40,5
1,5,5,0.0,23000,1,208,2,33,1,1,1,0,5
0,5,1,25.0,12952,1,0,1,40,1,5,3,40,1
1,5,5,2.3,23238,2,1680,2,32,1,5,1,65,5
1,5,5,50.0,40000,2,150,0,20,2,5,1,50,5
1,5,5,17.4,5219,2,1168,0,23,1,5,1,18,5
0,5,5,42.8,94763,2,1290,0,63,2,1,4,50,5
0,1,1,51.0,19200,4,48,1,27,2,5,2,40,5
1,5,5,48.8,28576,2,100,2,36,2,1,2,40,5
0,5,1,52.0,37000,2,999998,1,41,1,5,2,40,5
0,5,5,22.0,9600,2,0,0,21,2,5,3,20,5
0,5,5,49.2,49610,4,189,2,32,2,1,1,40,5
1,5,5,46.4,95500,1,240,0,43,1,1,2,55,5
0,5,5,27.3,7270,2,0,1,21,2,5,3,40,5
0,5,1,51.6,20000,2,100,0,20,1,5,4,36,5
0,5,5,51.0,36078,1,120,0,64,1,1,3,40,5
0,5,5,48.0,35016,1,54,0,57,1,5,2,40,5
0,1,5,42.3,5500,2,68,1,26,1,5,3,30,5
1,5,5,49.0,62420,4,2400,0,56,2,1,3,40,5
0,5,5,51.0,59000,2,107,2,54,1,5,2,30,5
0,5,5,0.0,10200,2,0,0,27,1,5,3,0,5
0,5,5,51.0,5500,2,120,4,25,2,5,2,40,5
1,1,5,49.0,89300,2,1500,0,30,1,1,2,65,5
0,5,5,52.0,43600,1,151,1,47,1,5,4,40,5
0,5,5,0.0,62474,3,999999,0,75,1,1,2,0,1
0,5,5,0.0,0,3,0,1,57,2,5,3,0,5
0,5,5,49.4,54020,1,148,0,29,1,5,4,40,5
1,1,5,47.0,42120,1,130,0,38,1,1,3,15,5
0,1,5,45.4,97880,4,250,5,33,1,1,2,57,5
0,1,5,51.4,24001,4,27,0,29,2,1,1,38,5
0,5,5,51.4,81000,1,80,3,36,1,1,3,55,5
1,5,5,47.0,120000,1,800,3,39,1,1,1,65,5
1,1,1,28.2,43048,1,68,5,35,1,5,1,32,1
0,5,5,51.0,351334,1,1500,0,53,1,1,1,55,5
1,5,5,0.0,122403,3,800,0,66,1,1,3,0,1
1,5,1,47.0,19956,4,0,1,53,2,5,3,40,5
1,1,5,52.0,55828,2,300,0,45,2,1,2,50,5
0,5,5,0.0,99842,1,75,0,66,1,1,4,0,1
0,5,5,0.0,28344,1,0,0,52,1,5,3,0,5
0,5,5,48.0,98700,2,900,0,25,1,5,2,48,5
0,5,1,52.0,20950,2,40,3,33,2,5,2,37,5
1,5,5,49.6,93050,1,200,1,26,1,1,2,50,5
0,5,5,51.0,36000,1,100,2,47,1,5,4,30,5
1,5,5,0.0,81720,1,286,0,67,1,1,4,0,1
1,5,5,49.0,91040,4,210,3,42,1,5,1,45,5
1,5,5,47.6,136666,1,600,0,60,1,1,2,45,5
0,5,5,45.0,177200,1,1200,0,53,1,1,2,40,5
0,1,5,28.0,20001,2,132,0,22,1,5,2,45,5
0,1,5,0.0,0,4,145,0,31,2,5,2,0,5
0,5,5,44.0,766250,1,1400,0,69,1,1,2,60,1
0,1,5,0.0,85754,1,256,1,62,1,1,4,0,5
0,1,5,50.6,55000,2,100,0,23,1,5,2,45,5
0,5,5,0.0,20942,3,2000,0,83,1,1,4,0,1
1,5,5,51.4,47010,4,1500,1,51,2,1,2,56,5
1,5,1,50.6,35618,5,0,0,20,2,5,5,40,5
0,5,5,2.3,5000,2,212,1,24,1,5,2,40,5
1,1,5,52.0,177629,4,90,1,39,2,5,2,40,5
1,1,5,48.8,125000,1,600,2,44,1,1,3,50,5
1,5,5,52.0,153586,1,1200,2,39,1,1,1,45,5
0,1,5,27.0,11520,2,80,1,26,2,5,3,40,5
0,1,5,52.0,60000,1,300,3,34,1,5,2,40,5
0,5,5,45.0,135669,1,100,0,34,1,5,2,42,1
0,5,5,22.0,6780,2,0,1,20,2,5,3,30,5
0,1,5,51.0,36466,2,98,3,33,1,5,3,45,5
1,1,5,26.6,99788,1,153,2,32,1,5,2,30,5
0,5,5,33.0,26578,2,320,0,21,1,5,2,40,5
0,5,5,50.8,53100,2,150,0,29,1,1,3,50,5
0,1,5,30.0,28360,4,0,2,39,2,8,1,30,5
0,1,5,52.0,44032,2,200,2,32,1,5,3,40,5
1,5,1,49.8,65675,4,160,3,44,2,5,3,36,1
0,5,5,51.0,64100,1,111,2,41,1,1,2,40,5
0,5,5,48.0,95180,1,800,1,30,1,1,1,40,5
1,1,5,49.4,24000,2,121,0,30,1,8,3,40,5
0,1,5,36.0,3679,2,0,2,22,2,8,2,30,5
1,5,5,49.0,47500,2,130,0,25,2,5,2,40,5
1,5,5,52.0,28552,1,94,2,20,1,5,1,60,5
0,5,5,52.0,26760,1,1050,0,53,1,1,3,30,5
0,5,5,0.0,55340,4,300,0,67,1,1,4,0,1
0,5,5,52.0,101073,1,183,3,32,1,1,1,60,5
1,5,5,52.0,51000,4,32,0,51,1,1,4,40,5
0,5,5,52.0,176200,1,220,4,47,1,1,2,50,5
0,5,5,49.0,54200,4,160,0,33,1,5,2,40,5
0,5,5,46.6,147000,1,135,3,41,1,1,3,57,5
0,5,5,4.4,22510,2,150,0,25,1,1,2,35,5
1,5,5,0.0,153300,1,1200,0,86,1,1,2,0,1
0,1,5,52.0,19550,2,0,0,57,1,8,3,38,5
0,5,5,49.4,39000,1,1100,1,53,1,1,1,45,5
1,5,5,50.0,215300,1,800,0,59,1,1,1,40,5
1,5,5,46.0,184670,1,900,0,58,1,1,2,55,5
1,5,5,49.0,245575,1,2073,0,60,1,1,1,40,5
0,5,5,52.0,10130,2,0,0,28,1,5,1,50,5
0,5,5,18.7,29968,4,1000,0,80,1,1,3,40,1
0,1,5,50.0,52576,1,600,0,55,1,1,1,40,5
0,5,5,0.0,50500,1,0,0,71,1,1,4,0,1
0,5,5,0.0,40800,3,0,0,90,1,5,3,0,1
0,5,5,0.0,54000,2,376,8,44,2,5,2,0,5
0,5,5,52.0,35315,1,999999,3,62,1,5,4,38,5
1,1,5,48.6,103407,1,800,1,49,1,1,2,40,5
0,5,5,0.0,10850,3,0,0,96,2,5,5,0,1
0,5,5,23.0,11578,2,120,2,22,2,5,1,40,5
1,1,5,47.8,132925,4,1100,2,39,2,1,2,40,5
1,5,1,44.0,75050,1,200,0,57,1,1,3,45,5
0,5,5,40.3,126700,1,2000,3,35,1,1,3,55,5
1,1,5,48.0,120400,1,1500,1,51,1,1,2,45,5
1,5,5,49.0,110535,1,1090,0,54,1,1,3,40,5
0,5,5,3.0,16735,2,120,1,27,1,5,2,40,5
0,5,5,0.0,8652,2,0,0,28,1,5,4,0,1
1,1,5,50.0,200500,1,6000,0,51,1,1,1,50,5
1,5,5,49.0,38800,5,1000,0,57,2,5,3,50,5
0,5,5,48.0,52600,1,1000,2,38,1,1,3,40,5
0,5,5,0.0,35440,3,700,0,69,2,1,3,0,1
1,5,5,47.4,108760,4,185,4,40,1,5,3,40,5
0,5,1,0.0,6900,4,0,0,39,1,5,4,0,1
1,5,5,37.4,74712,1,700,0,71,1,1,3,40,1
1,1,5,52.0,72000,1,120,0,33,1,1,1,40,5
0,5,5,17.4,51632,4,250,0,52,1,5,4,32,5
0,1,1,1.4,8920,2,0,0,41,2,1,3,40,1
1,1,1,43.7,81185,4,130,3,50,1,5,2,45,5
0,5,5,52.0,38942,2,999998,2,19,2,1,1,29,5
0,5,5,0.0,33000,3,999999,0,69,1,1,4,0,1
0,5,5,16.7,3500,2,0,0,21,1,8,1,40,5
0,1,5,29.7,19829,2,0,0,21,2,8,4,25,5
0,1,5,44.7,43000,2,100,1,31,1,1,2,40,5
1,5,5,52.0,95154,5,200,2,40,2,5,2,16,5
0,5,5,49.6,74000,1,900,0,25,1,1,1,60,5
0,5,5,52.0,160000,1,100,1,33,1,1,3,40,5
0,5,5,20.0,4200,2,0,0,22,1,5,3,40,5
0,5,1,0.0,4000,2,0,0,29,1,8,1,0,5
0,1,5,51.6,40100,1,140,0,22,1,1,3,37,5
1,1,5,50.0,107000,1,1500,0,46,1,1,2,55,5
0,1,5,49.8,67212,1,175,0,31,1,1,2,24,5
0,5,5,51.0,25000,2,150,3,27,1,5,3,40,5
0,5,5,52.0,149800,1,1200,0,68,1,1,3,8,5
0,5,5,47.7,50123,4,459,0,46,2,1,1,50,5
0,1,1,51.2,49010,4,275,1,53,2,1,2,45,5
0,5,5,21.4,12893,2,0,0,29,1,1,2,35,5
0,5,5,51.4,116674,1,100,2,37,1,1,2,50,5
1,1,5,49.0,117000,2,0,0,34,2,5,2,45,5
0,5,5,50.0,144940,4,1500,2,50,2,1,2,40,5
1,5,1,34.7,22180,1,175,3,32,1,1,2,35,5
0,5,5,52.0,13500,2,0,0,21,2,5,3,40,5
1,5,5,29.0,66000,1,1400,1,39,1,1,4,45,5
0,5,5,0.0,84560,4,1300,0,70,2,1,3,0,1
0,1,1,49.0,21000,2,70,0,28,2,5,3,40,5
1,5,5,50.0,98600,1,2250,0,65,1,1,1,30,1
0,5,5,0.0,43600,1,200,0,60,1,1,3,0,5
1,5,5,44.4,53200,2,250,0,28,1,5,1,32,5
1,5,5,9.4,42100,2,100,2,27,1,5,1,80,5
0,5,5,52.0,54100,2,150,0,29,1,1,1,30,5
0,5,1,0.0,9768,2,0,0,52,1,8,5,0,1
0,1,5,50.0,81000,1,3500,3,45,1,1,2,35,5
0,5,5,52.0,76500,5,150,0,53,1,1,1,8,1
0,5,5,43.0,13205,2,120,0,22,1,5,2,15,5
1,5,5,49.8,54578,5,450,2,43,2,5,2,36,5
0,1,5,48.8,13818,2,0,0,26,1,5,2,35,5
0,5,5,46.0,35640,5,100,1,49,2,5,2,27,5
0,5,1,51.4,15500,2,0,0,21,2,5,3,40,5
0,5,5,52.0,36860,2,0,0,47,1,8,1,40,5
0,5,5,48.0,134220,1,210,1,44,1,1,2,42,5
0,5,5,51.0,60000,1,999999,0,29,1,1,1,40,5
1,1,5,41.7,77500,2,100,0,38,2,5,2,35,5
1,5,5,49.0,52000,1,100,2,33,1,1,3,60,5
0,5,5,50.0,35000,5,200,2,43,1,5,4,40,5
0,5,5,6.0,500,2,0,0,37,1,8,2,12,5
0,5,5,52.0,45700,2,120,2,32,1,1,1,40,5
0,1,5,52.0,58000,1,100,2,41,1,5,2,40,5
0,5,5,0.0,0,3,0,0,82,2,1,4,0,5
0,1,5,0.0,19296,5,0,3,34,2,1,4,0,1
1,5,5,46.0,274160,1,6000,0,60,1,1,2,50,5
1,1,5,49.4,98500,4,351,0,34,1,5,3,40,5
1,1,5,45.2,91200,4,3000,2,45,2,5,2,80,1
1,5,5,47.6,131200,1,2000,0,64,1,1,3,42,5
0,5,5,0.0,50050,4,2000,0,53,1,1,3,0,5
0,5,5,48.0,52300,3,700,0,62,2,1,2,40,5
0,5,5,51.0,20000,4,60,0,60,2,5,3,40,5
0,5,5,51.6,125000,1,0,0,44,1,5,3,40,5
1,5,5,41.3,32196,4,300,0,69,1,1,5,5,1
0,5,5,50.0,112000,1,350,2,42,1,1,3,45,5
0,5,5,52.0,33298,2,0,5,39,1,5,1,40,1
0,5,5,52.0,24000,1,600,0,58,1,5,5,35,1
0,5,5,52.0,110300,1,1000,2,41,1,1,3,30,5
1,5,5,50.0,114300,1,225,1,40,1,1,2,40,5
0,5,5,52.0,248500,1,230,2,36,1,1,2,50,5
0,5,5,28.0,50674,1,1600,0,69,1,1,4,15,1
0,5,5,50.0,260300,1,1200,2,44,1,1,2,40,5
0,5,5,52.0,3602,1,0,0,43,1,5,4,70,5
0,5,5,52.0,66360,1,999998,0,49,1,5,3,40,5
1,1,5,20.0,60332,1,950,0,68,1,1,3,6,1
1,1,1,0.0,10048,2,0,0,22,2,8,2,0,5
1,5,5,0.0,6762,3,999998,0,84,2,8,2,0,1
0,1,5,47.0,350100,1,300,2,39,1,5,2,47,5
0,1,1,0.0,3470,4,88,1,50,2,5,3,0,5
0,1,5,50.0,85000,1,1800,3,45,1,1,1,50,5
0,5,5,49.2,80106,1,1919,5,49,1,5,2,40,5
0,5,1,49.6,23000,2,0,0,26,1,5,4,42,5
0,5,1,52.0,102336,1,136,2,32,1,5,3,50,5
1,1,5,50.0,141950,1,3500,0,54,1,1,1,50,5
0,5,5,52.0,62399,2,200,3,34,1,1,1,40,5
0,5,1,50.0,29050,4,125,0,51,1,5,2,37,5
0,5,5,51.0,170000,4,1200,0,59,2,1,3,60,5
1,1,5,4.0,55012,1,90,3,30,1,5,2,30,5
1,5,5,50.4,70926,4,270,2,49,2,1,3,40,5
0,5,5,0.0,3600,3,1200,0,89,1,1,4,0,1
1,5,5,49.0,317500,1,5000,0,70,1,1,2,20,1
0,1,5,52.0,13000,2,200,0,21,2,5,1,30,5
0,1,5,47.4,96332,2,110,0,26,1,5,2,40,5
0,5,5,48.4,46035,1,80,0,32,1,5,3,40,5
0,1,1,0.0,25000,1,1300,0,56,1,1,5,0,5
1,5,5,49.0,33760,1,450,0,69,1,1,3,40,1
0,1,5,50.0,176000,1,2200,0,28,1,1,2,40,5
0,5,5,52.0,45000,1,115,2,43,1,5,2,30,5
0,5,5,52.0,17376,4,400,0,48,1,5,4,20,5
1,1,5,49.0,104651,1,200,1,36,1,1,4,45,5
1,5,5,0.0,14940,4,0,0,83,2,8,4,0,1
1,1,5,52.0,151600,1,200,2,34,1,5,2,45,5
0,5,5,51.0,11200,2,86,1,46,2,1,2,35,5
1,1,5,52.0,145828,2,1900,0,25,1,1,2,48,5
1,5,5,51.0,43600,1,300,1,33,1,1,1,35,5
0,5,5,0.0,57292,1,900,0,70,1,1,3,0,1
1,5,5,5.7,123050,5,0,1,37,2,1,3,40,5
1,5,5,46.8,7500,2,0,0,23,1,8,3,28,5
0,5,5,49.2,32000,2,160,0,24,1,5,4,40,5
1,5,5,52.0,86002,1,1200,1,42,1,1,2,50,5
1,5,5,48.0,46250,4,60,0,46,2,1,4,75,5
0,5,5,0.0,12000,3,0,0,82,2,5,3,0,1
1,5,5,48.4,136228,1,89,3,40,1,1,1,49,5
0,5,5,49.0,165000,1,1000,0,58,1,1,1,50,5
0,5,5,0.0,60600,1,0,0,90,1,5,4,0,1
1,5,5,51.0,26010,5,0,2,45,2,8,2,45,5
1,5,5,26.4,18000,5,400,2,33,1,8,3,40,1
1,1,5,52.0,50132,4,1600,0,38,2,1,3,40,5
0,1,1,52.0,42440,2,170,0,34,2,5,2,40,5
0,5,5,48.0,222220,1,0,0,60,1,1,1,50,5
1,1,5,50.0,88500,1,1800,0,56,1,1,3,40,5
0,5,5,52.0,67520,1,999998,0,70,1,1,3,66,1
0,5,5,51.0,27740,2,1200,4,35,2,1,3,5,5
0,1,5,50.0,9000,2,0,0,30,1,5,3,30,5
0,5,5,13.4,15050,5,999998,2,31,2,5,3,40,5
1,1,1,52.0,106460,1,165,5,37,1,5,3,50,5
0,1,5,51.2,43172,4,900,1,50,2,1,2,35,5
1,5,5,51.0,27500,1,140,2,44,1,5,4,40,5
0,5,5,51.0,19000,4,130,2,34,2,5,3,40,5
0,1,5,52.0,83020,1,140,0,43,1,5,2,30,5
0,5,5,16.0,43400,2,0,2,23,1,5,1,20,5
0,5,5,0.0,17280,2,0,0,57,1,5,4,0,1
0,5,5,35.6,39654,2,65,0,27,1,5,3,20,1
0,5,5,50.0,26000,1,0,0,47,1,5,2,40,5
0,1,5,49.6,35000,2,800,0,25,1,1,1,40,5
1,1,5,47.2,98100,1,200,2,39,1,1,2,70,5
0,5,5,50.0,31000,1,50,2,35,1,1,1,40,5
0,5,5,50.4,81400,1,1000,0,52,1,1,1,35,5
0,5,5,52.0,73100,1,1600,0,49,1,1,4,40,5
0,5,5,52.0,50200,1,1600,1,32,1,1,1,40,5
0,5,5,49.0,71000,1,125,0,61,1,1,4,40,5
1,5,5,42.0,54800,4,600,1,45,2,5,1,40,1
0,5,1,0.0,16815,1,236,0,53,1,1,3,0,5
0,5,5,52.0,22510,2,47,3,30,1,5,2,70,5
1,5,5,51.0,65011,2,137,1,35,2,1,4,40,5
0,5,5,50.0,53000,2,145,0,24,1,5,2,55,5
1,5,5,51.0,217400,1,150,2,28,1,5,3,50,5
0,1,5,8.7,5280,2,0,0,27,1,5,2,40,5
0,5,5,52.0,10000,2,0,0,32,1,5,1,8,5
1,5,5,50.0,146200,1,3000,4,45,1,1,4,40,5
0,5,5,0.0,8376,2,0,1,30,2,5,1,0,5
0,5,5,0.0,27275,1,999998,0,89,1,1,4,0,1
0,1,5,11.0,77600,1,210,2,35,1,5,2,50,1
1,5,5,51.0,105848,1,1200,1,43,1,1,2,40,5
0,5,5,51.0,24100,2,0,2,36,1,5,2,40,5
0,5,5,52.0,59888,2,120,3,34,1,5,3,40,5
0,5,5,39.0,50000,5,140,1,38,2,1,1,40,5
0,5,5,26.3,11500,2,0,0,22,2,5,1,30,5
1,1,5,50.2,54700,2,112,0,41,2,1,3,35,5
1,1,5,44.7,47400,1,1600,3,31,1,5,2,40,5
0,5,5,52.0,33000,1,120,3,37,1,5,2,40,5
0,5,5,47.2,140092,1,1200,4,42,1,1,2,50,5
1,5,5,0.0,35600,1,2000,6,40,1,1,3,0,1
0,5,5,52.0,47900,1,115,1,62,1,8,9,40,1
0,1,5,6.7,4500,2,90,0,28,1,5,3,40,5
0,1,5,44.7,47010,2,138,0,30,2,5,1,40,5
0,5,5,34.7,13000,5,0,0,37,2,5,2,37,5
0,5,5,50.0,70156,1,300,0,52,1,1,3,40,5
1,1,5,45.6,36600,1,100,1,24,1,5,3,70,5
0,1,1,0.0,28500,1,33,2,36,1,5,4,0,5
0,5,5,49.2,60000,4,1200,0,54,1,1,3,60,5
0,5,5,51.6,42500,2,20,1,28,1,1,1,40,5
0,5,5,50.0,73500,1,160,1,49,1,1,4,48,5
0,5,5,0.0,100,2,0,0,26,2,8,4,0,5
0,5,5,51.8,24000,1,80,3,27,1,1,3,40,5
0,5,5,51.0,17500,4,87,0,58,2,5,4,35,5
1,5,5,46.6,130900,1,2000,1,48,1,1,2,40,5
0,5,5,49.0,66978,4,999999,0,56,1,5,4,30,5
1,5,1,39.7,60224,1,170,2,47,1,1,5,38,5
1,1,1,46.2,32200,2,75,2,34,2,8,5,38,5
0,5,5,50.6,180500,1,900,0,33,1,1,2,40,5
0,5,5,0.0,23356,1,999998,2,64,1,1,4,0,1
0,5,5,38.0,7800,5,0,0,38,2,5,3,15,5
0,5,5,14.0,8255,1,0,3,33,1,5,3,35,5
0,5,5,0.0,8520,2,0,0,19,1,5,3,0,5
0,5,1,0.0,23848,3,56,0,89,1,1,3,0,1
1,1,1,52.0,61000,1,150,2,23,1,5,3,80,5
1,5,5,37.0,196000,1,315,0,51,1,1,4,50,5
0,5,5,0.0,200,2,0,1,30,2,8,2,0,5
0,5,5,12.0,1150,2,0,0,20,1,8,3,3,5
0,5,5,0.0,10800,1,0,0,70,1,5,5,0,1
1,1,5,48.4,53006,4,215,0,45,2,5,3,38,5
0,5,5,48.0,83220,1,85,2,39,1,1,4,40,5
0,1,5,48.0,34640,1,160,0,25,1,5,3,40,5
0,5,5,49.0,26000,1,33,1,27,1,5,1,40,5
0,1,5,50.2,90100,1,220,1,27,1,1,1,40,5
0,5,5,50.8,85500,1,100,2,32,1,5,2,50,5
0,5,5,42.4,31284,4,87,1,45,2,5,4,60,1
1,1,5,38.0,68000,5,300,0,34,2,5,3,34,5
1,5,5,38.0,16000,5,2700,0,40,1,5,3,30,5
0,5,5,52.0,72100,1,120,3,35,1,5,2,40,5
1,5,5,51.0,30410,4,0,0,51,1,1,2,41,5
0,1,5,51.4,24200,2,600,1,32,1,5,2,50,5
0,1,5,31.7,12500,2,85,0,27,1,5,3,24,5
1,1,5,43.7,67050,2,0,0,23,2,5,2,30,5
0,5,5,52.0,159435,1,850,0,37,1,1,2,80,5
1,1,5,46.0,131250,4,800,0,58,2,1,2,40,5
1,5,5,7.9,153820,1,130,2,44,1,1,4,40,5
0,5,5,46.0,59100,1,147,0,57,1,1,2,40,5
1,1,5,50.0,89200,1,180,0,28,1,5,2,45,5
0,5,5,0.0,4320,3,0,0,81,2,5,4,0,5
0,5,5,42.7,26000,2,133,1,33,2,5,1,45,5
1,5,5,50.0,82100,1,80,1,34,1,1,4,60,5
0,5,5,0.0,9600,5,0,5,29,2,5,3,0,5
1,5,5,51.4,350904,5,2000,0,56,1,1,2,60,1
0,5,5,0.0,51700,3,900,0,73,1,1,3,0,1
1,1,5,47.0,53000,1,90,0,30,1,5,2,30,5
0,5,5,0.0,8400,4,0,0,84,2,8,5,0,1
0,5,5,0.0,12110,3,0,0,69,2,5,4,0,1
0,1,5,52.0,199792,1,191,3,49,1,8,1,80,5
0,5,5,46.6,282800,1,1648,0,61,1,1,2,48,5
0,5,5,4.0,1088,4,0,0,39,1,5,2,32,5
0,5,5,35.0,34200,4,0,3,44,1,8,1,40,5
1,5,5,52.0,99082,1,152,0,55,1,1,2,60,5
0,5,5,52.0,46000,1,50,1,41,1,5,1,40,5
1,5,5,49.6,65000,1,108,2,30,1,1,1,55,5
1,5,5,52.0,50500,2,60,2,36,2,5,3,40,5
0,5,5,0.0,12480,2,0,0,89,2,5,5,0,1
0,5,5,14.4,10600,2,0,1,21,2,5,2,40,5
0,1,5,50.6,68977,1,2000,2,38,1,5,2,45,5
1,1,1,44.0,39802,2,88,1,41,2,5,3,45,1
1,1,5,46.0,116500,2,999999,1,26,1,5,3,70,5
0,1,5,52.0,34920,2,250,1,22,1,5,3,40,5
0,5,5,0.0,82140,1,1000,0,70,1,1,5,0,1
1,1,5,0.0,1500,2,1500,0,30,1,5,3,0,5
1,1,5,52.0,82000,1,320,2,30,1,1,1,72,5
0,1,5,52.0,10952,2,118,1,36,2,8,1,32,5
0,5,5,0.0,25400,3,999998,0,79,2,1,2,0,1
1,1,1,50.0,57470,1,117,1,42,1,5,3,60,1
0,5,5,52.0,45000,4,35,1,39,1,5,2,40,5
0,5,5,50.0,70002,1,200,0,23,1,1,1,40,5
0,5,1,0.0,43680,1,170,0,35,1,5,1,0,5
0,5,5,48.8,52583,1,90,1,26,1,5,2,42,5
0,5,5,51.4,92030,1,1500,2,31,1,1,2,40,5
0,1,5,51.0,33600,4,0,2,46,2,5,2,40,5
0,5,5,29.3,21720,2,0,0,19,2,8,4,7,5
0,5,5,50.0,171000,1,1400,0,58,1,1,2,40,5
0,5,1,51.0,34000,4,60,1,48,1,5,1,55,5
0,5,5,47.4,25804,1,86,2,46,1,5,2,32,5
1,5,5,0.0,78976,3,1500,0,70,1,1,1,0,1
0,5,5,30.9,31110,4,1200,1,49,1,5,4,35,5
0,5,5,47.6,67900,1,90,2,34,1,5,3,55,5
1,5,5,48.0,111006,2,1300,0,44,2,1,2,50,5
0,5,5,51.0,23450,4,65,0,25,2,5,3,40,5
0,5,5,8.7,6948,2,0,4,29,1,5,4,40,5
1,5,1,50.2,96102,4,150,0,26,1,5,1,45,5
0,5,5,52.0,64665,3,115,0,64,2,8,4,16,1
1,5,5,0.0,212500,1,999999,0,58,1,1,1,0,5
0,1,5,52.0,12010,2,30,0,23,1,8,3,20,5
0,1,5,47.0,25000,2,0,0,26,1,5,1,45,5
0,5,5,0.0,69700,1,90,2,30,2,1,1,0,5
0,1,5,49.0,27269,2,175,0,29,1,5,2,40,5
1,5,5,47.8,55100,1,800,1,37,1,1,2,40,5
0,1,5,43.8,24104,2,0,3,24,2,1,2,40,5
0,5,5,49.2,14533,2,175,2,23,2,5,1,40,5
0,5,5,0.0,9578,3,0,2,56,2,1,2,0,5
1,1,5,51.0,85795,1,500,0,43,1,1,3,40,5
1,5,5,50.0,62006,1,2000,1,31,1,1,1,40,5
1,1,5,48.0,133718,1,46,0,58,1,1,2,48,5
0,5,1,48.2,45078,4,300,2,42,2,5,3,47,5
0,1,5,48.2,49550,5,127,0,35,1,5,4,40,5
1,5,5,0.0,24686,2,50,0,48,2,1,3,0,5
0,5,5,35.8,52247,4,123,0,52,1,5,3,40,5
0,5,5,0.0,61300,2,475,0,48,1,1,3,0,1
1,1,5,52.0,70000,2,200,0,33,1,1,2,30,5
